file	env	algo	atomgraph	time	clashes	eval
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	None	True	0	0	-3.2995868138711115
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	genetic_optimize	True	0.5687859058380127	0	-3.4296678534602836
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	genetic_optimize	True	0.5943100452423096	4	-3.3941170345766247
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	genetic_optimize	True	0.4588007926940918	11	-3.375672247088805
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	genetic_optimize	True	0.5658829212188721	3	-3.425665040740343
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	genetic_optimize	True	0.622183084487915	0	-3.413437451630582
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	genetic_optimize	True	0.4897630214691162	2	-3.311347078267496
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	genetic_optimize	True	0.5689940452575684	0	-3.378853966303358
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	genetic_optimize	True	0.4746849536895752	0	-3.439344326559075
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	genetic_optimize	True	0.6427221298217773	1	-3.379952476909474
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	genetic_optimize	True	1.546278953552246	2	-3.4921586177749284
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	swarm_optimize	True	2.732553005218506	0	-3.5325111278112575
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	swarm_optimize	True	2.7884020805358887	0	-3.5116043733435793
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	swarm_optimize	True	2.822061061859131	0	-3.485505869453515
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	swarm_optimize	True	2.8120429515838623	1	-3.5278737273542826
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	swarm_optimize	True	2.815453052520752	0	-3.4847656170571932
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	swarm_optimize	True	2.8265810012817383	0	-3.4932067829898963
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	swarm_optimize	True	2.9348080158233643	1	-3.4916317399834598
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	swarm_optimize	True	2.73842716217041	0	-3.514384471645076
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	swarm_optimize	True	2.9307849407196045	1	-3.4731162173421684
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	swarm_optimize	True	2.848464250564575	0	-3.4807251799327177
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	anneal_optimize	True	8.599163293838501	1	-3.4557066689742006
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	anneal_optimize	True	8.70946192741394	1	-3.5081655376800986
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	anneal_optimize	True	8.655038833618164	1	-3.5069761318522024
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	anneal_optimize	True	9.402708053588867	0	-3.494514473739414
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	anneal_optimize	True	9.80076265335083	0	-3.45630534336712
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	anneal_optimize	True	10.260848760604858	0	-3.521179416255447
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	anneal_optimize	True	11.054496049880981	0	-3.5102736753726287
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	anneal_optimize	True	12.111125946044922	0	-3.46350512249557
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	anneal_optimize	True	11.924055099487305	0	-3.4976334990382054
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	anneal_optimize	True	11.532816886901855	0	-3.4945202760146903
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	scipy_optimize	True	22.708492040634155	1	-3.5264684525075634
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	scipy_optimize	True	46.59017515182495	3	-3.48278047544389
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	scipy_optimize	True	22.508260011672974	1	-3.535233255831542
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	scipy_optimize	True	25.50188112258911	3	-3.5235563612324334
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	scipy_optimize	True	18.501516103744507	2	-3.4504450389876
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	scipy_optimize	True	25.434500217437744	6	-3.431897571182368
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	scipy_optimize	True	14.442482233047485	5	-3.3965523901781314
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	scipy_optimize	True	22.159810066223145	0	-3.482468398270332
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	scipy_optimize	True	24.76799511909485	0	-3.5249698249386405
/Users/noahhk/GIT/biobuild/__figure_makery/MAN8.json	DistanceRotatron	scipy_optimize	True	29.498615026474	0	-3.5039013442199374
